bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60161ca50a7214ad500001be
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017082f0a720f05f800029b
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60170e0c0a7214ad50000223
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016366a0a720f05f800023a
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601602db0a7214ad500001b3
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60173a940a7214ad50000235
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016d94f0a720f05f8000284
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60169a070a720f05f8000264
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016e0570a720f05f8000289
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601604070a7214ad500001b4
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017037e0a7214ad5000021f
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60172b590a720f05f80002a9
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016dba70a720f05f8000285
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017419a0a7214ad50000239
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601620270a7214ad500001c1
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016780d0a720f05f8000255
0.0,No purchases,2021-01-30,2021-01-30,,2021-01-30,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601617f20a720f05f8000232
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016df2c0a720f05f8000288
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601729000a720f05f80002a8
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601675b30a720f05f8000254
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60166d7e0a7214ad500001e9
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601711900a720f05f800029f
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601721f90a720f05f80002a6
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601697af0a720f05f8000263
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6016bad70a7214ad50000205
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60170bb30a720f05f800029d
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,2.0,FINISHED,23.0,601836c2c8b50e11d8454b58,601836c70a720f05f8000364
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017707d0a720f05f80002c7
0.0,No purchases,2021-01-29,2021-01-29,2021-01-29,2021-02-01,2021-01-29,209.9,2021-01-28,1.0,FINISHED,20.99,60147d2ac8b50e11d8453f53,601485340a720f05f8000167
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,FLAGGED,0.0,601830cdc8b50e11d8454a6f,601830cd0a720f05f800034f
0.0,No purchases,2021-01-29,2021-01-29,2021-01-29,2021-02-01,2021-01-29,209.8,2021-01-28,1.0,FINISHED,20.98,60147d2ac8b50e11d8453f53,601485370a720f05f8000172
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,500.0,2021-03-01,1.0,FINISHED,1.0,60182f1dc8b50e11d84548c4,60182f290a720f05f800032f
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,60186237c8b50e11d8454d5f,601868260a720f05f400000e
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017e6d70a7214ad5000027f
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601795fa0a7214ad5000025b
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01,2021-02-01,,2021-02-01,,25.0,2021-01-31,1.0,FLAGGED,1.0,601890689a1b091205b61c87,601890c70a7214ad28000028
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,250.0,2021-01-31,3.0,FINISHED,27.0,60183c839a1b091205b61aca,60183c850a7214ad50000308
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,750.0,2021-01-31,5.0,FINISHED,28.0,601830ce9a1b091205b618e8,601830ce0a7214ad500002df
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,2.0,FINISHED,1.0,60182f1dc8b50e11d84548c4,60182f370a720f05f8000335
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60179e2e0a7214ad50000260
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60175dba0a720f05f80002bf
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,,2021-02-01,,250.0,2021-01-31,1.0,FLAGGED,1.0,60182d6dc8b50e11d84547b2,60182d8c0a720f05f8000318
0.0,No purchases,2021-01-31,2021-01-31,,2021-01-31,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601747780a7214ad5000023b
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,REJECTED,0.0,60182f1dc8b50e11d84548c4,60182f390a7214ad500002b8
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018643e0a7214ad28000002
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,4.0,FINISHED,29.0,601830ce9a1b091205b618e8,601830d30a7214ad500002e1
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,,2021-02-01,,150.0,2021-01-31,1.0,FLAGGED,1.0,601836829a1b091205b6194d,6018369f0a7214ad500002f1
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,2017-10-29,3.0,REJECTED,3.0,60183090c8b50e11d84549c0,601830a70a7214ad500002d3
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,60186237c8b50e11d8454d5f,6018682c0a720f05f4000011
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,35.0,2021-01-31,1.0,FINISHED,1.0,60182f1dc8b50e11d84548c4,60182f610a720f05f800033e
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,4.0,FINISHED,25.0,601890b2c8b50e11d8454e82,601890b80a7214ad28000020
0.0,No purchases,2021-01-29,2021-01-29,2021-01-29,2021-02-01,2021-01-29,210.0,2021-01-28,1.0,FINISHED,21.0,60147d2ac8b50e11d8453f53,601485370a720f05f8000175
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017ab130a720f05f80002e0
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,25.0,2021-01-24,1.0,FINISHED,10.0,601890689a1b091205b61c87,601890d50a720f05f4000057
0.0,No purchases,2021-01-29,2021-01-29,2021-01-29,2021-02-01,2021-01-29,209.5,2021-01-28,1.0,FINISHED,20.95,60147d2ac8b50e11d8453f53,6014853a0a7214ad50000106
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6017ff730a720f05f8000301
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,,2021-02-01,2021-02-01,750.0,2021-01-31,1.0,FLAGGED,1.0,60189c859a1b091205b61de1,60189c850a7214ad28000034
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60189ffe0a720f05f4000066
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,60186237c8b50e11d8454d5f,6018b92a0a7214ad2800005e
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,100.0,2021-02-01,4.0,FINISHED,26.0,60189c94c8b50e11d8454f6b,60189c980a7214ad28000040
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018a95f0a7214ad28000056
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,60186237c8b50e11d8454d5f,6018b93c0a7214ad28000061
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-02-01,5.0,FINISHED,27.0,60189c94c8b50e11d8454f6b,60189c9c0a7214ad28000045
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,25.0,2021-01-31,5.0,FINISHED,50.0,60189c74c8b50e11d8454eff,60189cc00a720f05f4000063
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018b89c0a7214ad2800005d
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,60189c7b0a7214ad2800002e
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-02-01,4.0,FINISHED,21.0,60189c94c8b50e11d8454f6b,60189c990a7214ad28000041
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018a7070a7214ad28000055
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,FLAGGED,0.0,60189c92c8b50e11d8454f5d,60189c920a7214ad2800003a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-15,2020-11-15,,2021-02-01,2020-11-15,750.0,2020-11-14,11.0,REJECTED,1.0,5fb1bd519c09d811e5211cef,5fb1bd510a7214ad890000e3
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,1.0,FINISHED,1.0,54943462e4b07e684157a532,60189ca00a7214ad28000048
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018abb90a720f05f400006d
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,2.0,FINISHED,11.0,54943462e4b07e684157a532,60189c750a720f05f400005d
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018b1920a720f05f400006e
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,,2021-02-01,,5.0,2021-02-01,1.0,REJECTED,10.0,60189c90c8b50e11d8454f49,60189c900a7214ad28000038
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,25.0,2021-01-25,1.0,FINISHED,10.0,60189c74c8b50e11d8454eff,60189cc10a7214ad28000050
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018ace50a7214ad28000057
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01,2021-02-01,,2021-02-01,2021-02-01,500.0,2021-01-31,1.0,FLAGGED,1.0,60189c74c8b50e11d8454eff,60189c7d0a7214ad28000030
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-02-01,1.0,FINISHED,2.23,60189c74c8b50e11d8454eff,60189cae0a7214ad2800004f
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,2017-10-29,3.0,REJECTED,3.0,60189c74c8b50e11d8454eff,60189cb40a720f05f4000060
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018a12c0a720f05f4000067
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018bd4b0a720f05f4000074
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,6018af3b0a7214ad28000059
0.0,No purchases,2021-02-01,2021-02-01,,2021-02-01,,0.0,,0.0,SUBMITTED,0.0,60189c74c8b50e11d8454eff,60189cb60a720f05f4000061
5.0,All-receipts receipt bonus,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,5.0,2021-01-31,2.0,FINISHED,11.0,60189c74c8b50e11d8454eff,60189cbe0a720f05f4000062
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-16,2020-11-16,,2021-02-01,2020-11-16,750.0,2020-11-15,11.0,REJECTED,1.0,5fb2da582357ec11d4ecc403,5fb2da580a7214ad89000114
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601af3530a720f05f4000212
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601aba020a7214ad280001d1
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a6c8d0a720f05f40001c4
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a59ce0a7214ad2800019b
0.0,No purchases,2021-02-02,2021-02-02,,2021-02-02,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a23e60a7214ad28000187
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601aaf5b0a720f05f40001dd
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b0bf00a720f05f400021b
0.0,No purchases,2021-02-02,2021-02-02,,2021-02-02,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a2e730a720f05f40001a9
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a93390a720f05f40001d5
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,542ace60e4b0b3d724922499,601b2c090a7214ad2800021a
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601adab60a720f05f4000207
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a48390a720f05f40001b6
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a74c20a720f05f40001c8
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,500.0,2021-01-31,5.0,FINISHED,25.0,601aaebde409201029849b3c,601aaf580a7214ad280001ca
25.0,COMPLETE_NONPARTNER_RECEIPT,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,25.0,2021-02-03,1.0,FINISHED,9.99,601aaebde409201029849b3c,601aaf7a0a720f05f40001e8
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601ab6630a720f05f40001eb
5.0,All-receipts receipt bonus,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,5.0,2021-02-02,1.0,FINISHED,1.0,54943462e4b07e684157a532,601ac1d80a720f05f40001fe
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601ab7900a720f05f40001ec
0.0,No purchases,2021-02-02,2021-02-02,,2021-02-02,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a25110a7214ad28000188
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b14240a720f05f400021e
0.0,No purchases,2021-02-02,2021-02-02,,2021-02-02,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a2d450a7214ad2800018b
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601ae6710a720f05f400020c
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5a43c08fe4b014fd6b6a0612,601b32150a7214ad28000220
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601af2280a7214ad28000209
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601a5afc0a7214ad2800019c
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601ad7310a720f05f4000206
27.0,COMPLETE_PARTNER_RECEIPT,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,50.6,2021-02-02,4.0,FINISHED,4.66,601aaebde409201029849b3c,601aaf710a720f05f40001e6
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601af5aa0a720f05f4000214
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,2019-01-02,0.0,REJECTED,0.0,5a43c08fe4b014fd6b6a0612,601b32160a7214ad28000221
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601af6d90a720f05f4000215
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c540f0a720f05f40002be
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c090e0a7214ad28000282
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c5d700a7214ad280002bc
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c702e0a7214ad280002e8
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c40230a720f05f40002b5
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c27870a720f05f400029e
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bd57e0a7214ad2800026d
5.0,All-receipts receipt bonus,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,5.0,2021-02-03,2.0,FINISHED,1.0,601c6887969c0b11f7d0c81f,601c68b50a720f05f40002c8
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c87a00a7214ad280002f0
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bbf390a7214ad28000260
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bbbb50a720f05f400026a
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b85cc0a7214ad2800024b
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,1750.0,2021-02-03,8.0,FINISHED,29.0,601c68ce29c30a1227ada468,601c68ce0a7214ad280002d6
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c28b30a720f05f400029f
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b730f0a7214ad28000243
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b48df0a720f05f4000238
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,650.0,2021-02-04,1.0,FINISHED,9.99,601c2c05969c0b11f7d0b097,601c2c3a0a720f05f40002a2
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bc2bd0a7214ad28000262
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b5cc90a7214ad2800023a
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601be7120a720f05f400027a
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c2d630a7214ad280002a7
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c11410a720f05f400028e
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,100.0,2021-02-03,1.0,FINISHED,10.0,601c2c05969c0b11f7d0b097,601c2c540a720f05f40002a4
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c265a0a720f05f400029d
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bdc850a720f05f4000276
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c5fc90a7214ad280002be
5.0,All-receipts receipt bonus,2021-02-04,2021-02-04,,2021-02-04,2021-02-04,5.0,2021-02-03,1.0,FLAGGED,1.0,601c6887969c0b11f7d0c81f,601c68c70a7214ad280002d2
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601c80940a720f05f40002d9
0.0,No purchases,2021-02-03,2021-02-03,,2021-02-03,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601b43010a7214ad2800022c
0.0,No purchases,2021-02-04,2021-02-04,,2021-02-04,,0.0,,0.0,SUBMITTED,0.0,5fc961c3b8cfca11a077dd33,601bd1fa0a7214ad2800026c
0.0,No purchases,2021-02-05,2021-02-05,2021-02-05,2021-02-05,,0.0,2021-02-04,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c000a7214ad590002a1
0.0,No purchases,2021-02-05,2021-02-05,2021-02-05,2021-02-05,,0.0,2021-02-04,0.0,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c180a720f05540002fd
